	date	time	text_news	label
6320	2022-04-17	08:46:00	1253 explosive object discovered seized neutralized past day april 16 pyrotechnic unit state emergency service often pyrotechnicians worked kharkiv mikolaiv kyiv donetsk sumy region ukraine	True
6321	2022-04-17	09:39:48	five child killed trostianets sumy region due russian mine trip wire city mayor mayor city yuri bova said often invader mined checkpoint place equipment yesterday city resident went wood walk dog exploded tripwire ukraine	True
6322	2022-04-17	09:46:04	humanitarian corridor work today irina vereshchuk said possible agree opening morning april 17 able agree invader ceasefire evacuation route unfortunately opening humanitarian corridor today working hard get humanitarian corridor back track soon possible mariupol demand opening humanitarian corridor evacuation civilian especially woman child mariupol also relevant international structure demand occupier open special corridor evacuation wounded soldier mariupol ukraine	True
6323	2022-04-17	11:31:08	necessary arm ukraine effectively famine german minister head german ministry agriculture jem ozdemir called increase arm supply ukraine prevent global hunger world according russia purposefully attacking agricultural facility ukraine provoke food shortage important west including germany support kyiv weapon receiving alarming news ukraine russian troop apparently also deliberately destroying agricultural infrastructure supply chain ozdemir said ukraine	True
6324	2022-04-17	11:33:42	today power supply spent nuclear fuel storage facility chernobyl exclusion zone resumed energoatom setup equipment device normal operation begun ukraine	True
6325	2022-04-17	12:02:56	eu allocates another 50 million euro humanitarian funding support people affected russia war ukraine eur 45 million provided humanitarian project ukraine eur 5 million moldova thus total amount funding eu humanitarian aid response war reach 143 million euro funding part 1 billion support package promised european commission global event last week ukraine	True
6326	2022-04-17	12:09:36	easter message pope francis blessing urbi et orbi central loggia st peter basilica began vatican live broadcast ukraine	True
6329	2022-04-17	13:47:52	estonia joined european country banned russian ship entering port ban also applies ship changed flag february 24 exception applies russianflagged vessel distress even situation order enter port must obtain permission estonian police border guard board determine advance need help rescue assistance ukraine	True
6330	2022-04-17	13:51:15	ukrposhta resume work chernihiv region april 18 office send receive letter parcel head ovum vyacheslav chaus tell referencing directorate company ukraine	True
6331	2022-04-17	13:52:04	judge mykola khudyks family tie mykola khudyk medium spotlight name judge previously appeared sensational material journalist particular one visitor kyiv administrative court heard vovks film saying able solve problem help khudyk mykola khudyk decided war ukraine great time career growth demanded hold high position capital drew attention person turned modest ukrainian judge influential brother hostile country andriy khudyk hold position minister natural resource environmental protection belarus vasyl khudyk life russia work police chief city tula close family tie cause concern judge able make informed objective decision war russia belarus ukraine brother work aggressor influence judge decision wont family tie thread enemy pull khudik question need answered ukraine	True
6332	2022-04-17	13:54:35	april 16 occupied new kakhovka kherson area shooting russian troop head nikolaev rma vitaly kim yesterday nova kakhovka shooting ordlo russian military rosguard dont know sure dont even know support situation like ordlo used thats story kim said ukraine	True
6333	2022-04-17	14:00:29	ruscists forcing mariupol resident get pas move around city adviser city mayor petro andryushchenko said according early next week impossible move mariupol street without pas ukraine	True
6334	2022-04-17	14:07:12	pope francis defined today holiday easter war addressed thousand people st peter square said ukraine embroiled brutal senseless conflict called leader around world hear people call peace ukraine pontiff noted ukraine experiencing serious violence destruction called peaceful solution end muscle game people suffer eye skeptical easter war seen much blood much violence heart filled fear anguish many brother sister shelter avoid bombed pope francis said ukraine	True
6335	2022-04-17	14:30:06	result shelling central part kharkiv 5 people killed 13 wounded rescuer work place shelling ukraine	True
6336	2022-04-17	14:45:29	avdiivka deenergized water supply almost two month people deputy exgeneral director cjsc avdiivka coke plant musa magomedov city deenergized water supply almost two month today main road connecting city akhz covered aircraft hitting one industrial facility musa magomedov said ukraine	True
6337	2022-04-17	15:07:48	russia ordlo forcibly mobilizes men aged 18 60 even connection local administration save conscription podolyak note mobilized sent battle without training equipment russian soldier use mobilized cannon fodder thrown forward determine ukrainian firing position loss insane funeral come home invader even starting mobilize 17yearold child 8 year russia telling saving donbas today mask finally thrown mariupol wiped face earth rocket attack kramatorsk forced mobilization illusion russia disappear among inhabitant donbas ukraine liberates donbas peace life finally return podolyak said ukraine	True
6338	2022-04-17	15:10:27	near future difficult battle east ukraine biggest danger civilian kharkiv kramatorsk slavyansk arestovich adviser head presidential office said ukraine know russia plan know next according arestovich russian army narrowed napoleonic plan large encirclement donbas began soberly ass force big campaign always involves large volume air missile artillery strike advise kharkiv resident careful said adviser head president office ukraine	True
6339	2022-04-17	15:26:46	ukraine asking g7 country imf 50 billion financial assistance presidential adviser oleg ustenko said telethon explained fund needed forget problem finance six month agreement yet active negotiation expected next week according ustenko three main way obtaining fund considered president turned g7 country 50 billion funding time track borrowing bond zero coupon mean take loan pay interest another track redistribution sdr quota imf loan fund need returned said adviser head op ukraine	True
6340	2022-04-17	15:52:53	kharkiv continues shelled many wounded city report dead partially destroyed house hospital also came fire window shattered subway ukraine	True
6341	2022-04-17	16:10:07	casualty death strike brovary preliminary information announced mayor city ukraine	True
6342	2022-04-17	16:47:49	presidential race emmanuel macron promise second round election france become first big country give oil gas according midi libre second round recall take place week gap macron le pen 5 favor incumbent	True
6343	2022-04-17	16:50:55	ukraine reason count victory outline must determined said head european commission ursula von der leyen interview german publication bild ukraine win war ukraine courage resilience impressive said answering journalist question whether belief victory belief victory mean peace come ukraine condition happen ukraine decides another outcome war prosecution responsible committing war crime occupied territory ukraine including putin putin responsible war gave order start invasion pulling string stressed	True
6344	2022-04-17	16:58:57	zelensky dont believe world saw ukraine ukrainian president volodymyr zelensky said interview cnn difficulty believing trustworthiness certain country certain leader russia escalation war ukraine dont trust world saw happening ukraine mean dont believe feeling trust country leader dont believe word escalation russia trust neighbor believe president said added even believe documented security guarantee international law budapest memorandum became piece paper believe negotiable pragmatic thing friend partner give u weapon give u hand give u support give u money stop russia kick russia friend said zelensky noted faith faith people faith armed force ukraine faith country support ukraine word also action fact everyone talking helping ukraine ed see everyone courage president stressed	True
6345	2022-04-17	17:02:49	head zaporozhye regional state administration oleg buryak said russian military abducted son vladislav son kidnapped russian kidnapped checkpoint vasilievka 16 year old son know appeal european community mankind help let whole world know russian stealing child country said oleg buryak according zaporozhye rma april 9 106 people abducted region httpstmeu_now41936 among number official various level	True
6346	2022-04-17	17:03:37	embassy kazakhstan ukraine returned kyiv waiting u embassy return kyiv	True
6347	2022-04-17	18:20:10	shmyhal officially confirmed report refusal surrender ukrainian military mariupol ukrainian army besieged mariupol refused surrender russian side previously offered said ukrainian prime minister denys shmyhal city yet fallen shmyhal said noting ukrainian troop still control part mariupol earlier sunday russian side invited ukrainian military mariupol lay arm surrender	True
6348	2022-04-17	18:21:54	ukrainian foreign minister dmitry kuleba interview american cbs said recent week contact russian diplomat foreign ministry level highlevel negotiation underway	True
6349	2022-04-17	18:23:15	mariupol become red line negotiation russian federation ukrainian foreign minister dmitry kuleba said today interview cbs news	True
6350	2022-04-17	18:24:24	zelensky want show macron genocide russian ukraine look like think want take step russia enters dialogue told want understand war nothing genocide invited come opportunity come see sure understand zelensky replied commenting refusal httpstmeu_now41653 french president call massacre bucha territory liberated russian armed force genocide	True
6351	2022-04-17	18:39:57	occupant began forced mobilization men izyum city due lack human resource general staff	True
6353	2022-04-17	19:07:34	ѫѯѫ ѭќ general staff armed force ukraine english version ѐѝѭѫѐ ѭ operational update regarding russian_invasion 1800 april 17 2022 video spokesman general staff armed force ukraine oleksandr shtupun httpswwwyoutubecomwatchvjj0ljgz5jou fiftythird day heroic resistance ukrainian people russian military invasion continues russian federation continues fullscale armed aggression ukraine russian occupier continue launch missile bomb strike ukraine industrial civil infrastructure enemy take active action volyn polissya area siversky direction possibility russian enemy use sabotage reconnaissance group launch missile strike territory russian federation element military civilian infrastructure state slobozhansky direction russian enemy continues partially block kharkiv trying fire position unit ukrainian troop critical infrastructure donetsk tavriya direction russian enemy intensified hostility continues launch missile bomb strike city mariupol including use tu22m3 strategic bomber russian occupier tried carry assault operation near seaport azovstal plant south buh direction enemy continued focus effort maintaining position area settlement vasylivka zaporizhzhia oblast noted enemy probably carry provocation draw letter z equipment set ukrainian flag information destruction moscow missile cruiser ukraine gained considerable public response crimea growing distrust among population information disseminated official russian medium due lack human resource russian invader trying involve local temporarily occupied territory thus city izyum forced mobilization men begun preparation illegal referendum proclamation socalled kherson people republic continue territory temporarily occupied russian occupier falsify result planned use personal data resident region collected russian occupier issuance socalled humanitarian aid resident also spreading information announcement result pseudoreferendum mobilization armed force russian federation begin training activity deployment unit participate war ukraine training ground russian federation 50 case unauthorized leaving field camp personnel noted ukrainian defender defending gradually pushing back enemy troop certain area let win together glory ukraine stoprussia standwithukranie	True
6354	2022-04-17	19:40:04	ukraine completed questionnaire eu candidate status president promised ursula von der leyan visited ukraine april 8 questionnaire filled within week said igor zhovkva deputy head op ether ua razom telethon european commission confirm ukraine meet eu membership criterion make positive recommendation	True
6355	2022-04-17	19:56:53	odesa rma warns resident city region walking beach mined chairman odesa rma maksim marchenko also said information beach allegedly began demine fake	True
6356	2022-04-17	20:03:34	biden indirectly mentioned ukraine easter speech said prayed easter live dark shadow war persecution poverty well peace freedom elementary dignity respect god child	True
6357	2022-04-17	20:18:25	5 people died 20 people injured shelling saltovka kharkiv head kharkiv ovum oleg sinegubov apartment building civilian infrastructure damaged result counterattack armed force ukraine liberated bazalievka lebyazhye part kutuzovka area village mala rogan unit advanced east day 81 separate airmobile brigade near kharkiv destroyed 5 russian tank 10 armored vehicle enemy armored personnel	True
6358	2022-04-17	21:27:30	main news digest 17th april neptun country interested buying ukrainian weapon missile neptun destroyed russian cruiser arestovych addition american changing opinion ukrainian defense industry frontline updated map war situation east ukraine european war expert also intensification russia missile shelling ukraine decisive influence outcome war there reason believe rf enough air missile force reserve tip scale towards side according report american institute study war sovok ukraine continues destroy soviet union legacy lviv soviet symbol dismantled hill glory memorial complex meanwhile kharkiv bust marshal zhukov dismantled easter armed force ukraine zsu artillery trolled occupant palm sunday promised victory ukraine zelensky congratulated catholic easter	True
6359	2022-04-17	21:57:29	kherson inhabitant inform occupant preparing provocation city speaker odessa military administration serhii bratchuk claim near antonovsky bridge theyre turning grad around order shell kherson blame ukrainian army become reason save city hold referendum remind ukrainian military force never hit civilian building	True
6360	2022-04-17	22:44:11	summary address president ukraine volodymyr zelensky first day invictus game started netherlands ukrainian gold silver bronze russian troop preparing offensive operation east country want literally finish donbas constant shelling kharkiv continues today russian troop hit kultura shevchenko darvin street minute five kharkiv resident dead strike least 15 wounded last 4 day alone 18 people killed 106 wounded russian shelling kharkiv democratic world must also respond occupier south ukraine kherson zaporozhye region building torture chamber kidnap representative local authority anyone consider visible local community blackmail teacher steal money intended payment pension blocking stealing humanitarian aid drive people starvation occupant trying tear away kherson zaporizhya region following example socalled dpr lpr response attempted ruble occupation kherson zaporizhya region full coverage russian banking financial system sanction want support today fighting ukraine city community southern ukraine sabotage order occupant cooperate protest talked imf managing director kristalina georgieva today ensuring financial stability ukraine preparing reconstruction state war touched upon certain area possible cooperation imf near future next year every displaced person get housing allowance 2000 hryvnas per month adult 3000 hryvnas per child apply nearest social security agency wednesday diyi application continue collected diyu destroyed damaged housing urge employer try attract displaced people work migrant enterprise get state cofinancing cost labor 6 thousand 500 hryvna application also submitted portal diya state award given 188 serviceman armed force ukraine 553 soldier national guard 64 frontier guard 5 policeman 26 employee state emergency service six defender ukraine awarded title hero ukraine	True
6361	2022-04-17	07:37:00	russia launch new offensive tomorrow day tomorrow stated two u department defense official comment nbc news according massive attack expected early sunday early next week httpswwwnbcnewscomnewsworldliveblogrussiaukrainewarliveupdatesexplosionsrockkyivkremlinvowedincrcna24670	False
6362	2022-04-17	07:40:00	russia sent ultimatum office president ukraine surrender azovstal agreed plant would razed ground vacume bomb everyone buried alive choice zelensky	False
6363	2022-04-17	07:56:00	militant blocked azovstal mariupol plant hopeless situation demand permission kyiv surrender ukrainian authority demand heroic suicide armed force russian federation offer militant lay arm 0600 moscow time april 17 guaranteeing preservation life	False
6364	2022-04-17	07:58:00	given catastrophic situation developed azovstal metallurgical plant well guided purely humane principle russian armed force offer militant nationalist battalion foreign mercenary 0600 moscow time april 17 2022 stop hostility lay arm lay arm guaranteed preservation life call official authority kyiv show prudence give appropriate instruction militant stop senseless resistance leave center resistance realizing receive order command kiev authority urge make decision lay arm addition appeal military personnel armed force ukraine foreign mercenary cynical attitude kiev authority unenviable fate awaits mind tempt fate following example mariupol tragedy make right decision stop hostility lay arm wherever curator force fight idea nazism time russian federation guarantee preservation life compliance norm geneva convention treatment prisoner war already happened comrade previously surrendered mariupol	False
6365	2022-04-17	08:18:00	russian defense ministry calling militant nationalist formation foreign mercenary blocked azovstal surrender sunday morning publishes algorithm action since 500 continuous connection established russian ukrainian side exchange information 530 militant nationalist battalion foreign mercenary one hand russian armed force together military formation dpr hand declare complete silence regime 0600 side mark actual beginning silence regime raising flag russian side red ukrainian side white around entire perimeter azovstal 600 1300 moscow time exit without exception ukrainian armed unit foreign mercenary without weapon ammunition	False
6366	2022-04-17	09:43:00	number refugee ukraine donbas crossed border russian federation exceeded 845 thousand ta	False
6367	2022-04-17	09:54:00	course offensive action liberate city mariupol request turkish president r erdogan april 16 special operation carried russian force primorsky district free hostage held ukrainian nazi turkish mosque ministry defense russian federation result selfless action russian special force group mosque released 29 militant killed including foreign mercenary hostage citizen one ci country released taken safe place	False
6368	2022-04-17	09:57:00	kyiv banned negotiation surrender ordering nazi azov shoot anyone want lay arm ministry defense russian federation	False
6369	2022-04-17	09:58:00	new briefing ministry defense russian federation main thing result selfless action russian special force group mosque released 29 militant killed including foreign mercenary hostage citizen one ci country released taken safe place surrounded completely blocked mariupol territory azovstal metallurgical plant ukrainian group asked voluntarily lay arm surrender total according ukrainian serviceman surrendered 400 foreign mercenary surrounded territory azovstal enterprise part ukrainian group citizen european country well canada total since beginning special military operation kyiv nationalist regime attracted 6824 foreign mercenary 63 state ukraine numerous group arrived poland 1717 people one half thousand mercenary arrived usa canada also romania uk georgia 300 people vast majority mercenary distributed part ukrainian group city kyiv kharkov odessa nikolaev mariupol result hostility number mercenary steadily declining today 4877 people 1035 foreign mercenary destroyed fighting russian armed force another 912 mercenary refused participate hostility fled country	False
6370	2022-04-17	10:00:00	kyiv regime according radio interception forbade negotiation surrender ordering azov nazi shoot spot anyone wanted lay arm among ukrainian military personnel foreign mercenary total according ukrainian serviceman surrendered 400 foreign mercenary surrounded territory azovstal enterprise part ukrainian group citizen european country well canada case resistance destroyed	False
6372	2022-04-17	13:24:00	serbia continue maintain friendly relation russia china serbian president aleksandar vucic	False
6374	2022-04-17	14:42:00	military administration kharkov looking traitor according source general staff last two day alone russian destroyed several key defense installation particular several commander dozen personnel killed ammunition depot hidden stand equipment knocked situation already happened according interlocutor everyone wrote work russian uavs situation repeated decided look real traitor leak information russian force source noted sbu belief fairly highranking figure included highest circle regional civilmilitary administration	False
6375	2022-04-17	20:23:00	south ukraine kharkiv region donbas integration russian education system begin aksyonov plan prepare teacher ukraine liberated region donbas work according russian standard program already formed class teacher planned held crimea summer note dpr lpr teacher teaching according russian standard many year	False
6376	2022-04-17	20:39:00	collapse ukraine budget deficit independent coming month may reach 5 billion prime minister shmyhal hope united state financial bloc government flying beg new loan imf world bank white house shmyhal said	False
6377	2022-04-17	21:53:00	april 17 highprecision russian missile hit lozova supply hub armed force ukraine large railway junction lozova important transshipment base supplying ukrainian troop donbas	False
6379	2022-04-18	00:51:35	penza region russia three camp deported ukrainian found kept inappropriate condition verkhovna rada commissioner human right lyudmila denisova reported 400 people one camp mostly woman 147 child age including infant first 7 citizen ukraine including family three child taken narva estonia people provided necessary assistance next group forcibly evacuated ukrainian also deported russia 1943 happening people rescued concentration camp ukraine	True
6380	2022-04-18	07:18:59	result shelling city zolote least two people killed 4 people injured head lugansk regional military administration serhiy gaidai several house damaged ukraine	True
6381	2022-04-18	07:21:58	first time war people entered ukraine left saturday 22000 people entered ukraine 19200 left polish border service report ukraine	True
6382	2022-04-18	07:33:36	operational summary general staff 600 enemy conduct active operation volyn polisya direction sign formation offensive group found certain unit armed force republic continue carry task cover ukrainianbelarusian border brest gomel region area enemy conduct electronic reconnaissance territory republic belarus recorded export damaged armored vehicle armed force russian federation rail seversky direction enemy exercise enhanced control section border engineering equipment position area checkpoint border area bryansk kursk region russian federation underway involvement sabotage reconnaissance group missile strike territory russian federation ruled slobozhansky direction russian invader continue partially block kharkiv try carry fiery defeat unit troop order expand bridgehead left bank seversky donets river create condition rapid deployment troop enemy conducted reconnaissance force area settlement plant dmitrovka dubrovno luck suffered loss retreated donetsk tauride direction enemy restoring combat capability replenishing supply trying improve tactical position unit intensify fighting russian infidel continue shelling settlement seversk pokrovske main effort enemy concentrated area settlement liman kremenna popasna rubizhne trying establish full control city mariupol carried offensive operation severodonetsk popasnyansky zaporizhya direction enemy unsuccessfully tried gain foothold area settlement kremenna rubizhne carried assault operation area settlement novotoshkivske popasna avdiivka maryinka also success south bug direction enemy concentrating main effort holding position continues exert fiery influence position troop direction mikolaiv aleksandrivka expected enemy continue conduct hostility reach administrative border kherson region total 87 enemy battalion tactical group involved grouping carry combat mission territory ukraine territory donetsk luhansk region defender ukraine past day repulsed twelve enemy attack destroyed ten tank fifteen armored unit five vehicle well five enemy artillery system ukraine	True
6383	2022-04-18	07:36:16	head dnepropetrovsk rma reznichenko confirmed missile strike region morning 60 missile shot air defense ukraine	True
6384	2022-04-18	07:43:43	ukraine urged cannes film festival allow russian film appeal organizer sent head goskino marina kuderchuk competition program cannes film kirill serebrennikov tchaikovsky wife ukraine	True
6385	2022-04-18	08:04:07	according preliminary data 4 missile strike stay shelter head lviv regional state administration maksym kozytskyi 5 aimed missile strike lviv relevant service already left spot find information mayor lviv sadovy ukraine	True
6386	2022-04-18	08:05:46	detail missile strike dnipropetrovsk region sinelnikovsky district rocket hit infrastructure facility two people injured railway infrastructure destroyed pavlograd district casualty ukraine	True
6387	2022-04-18	08:14:09	luhansk region street fighting began dead wounded evacuation impossible head luhansk rma serhiy gaidai earlier morning gaidai urged resident region evacuate single safe place left ukraine	True
6388	2022-04-18	08:27:53	port eu country closed access russian ship yermak due fact eu directive ban russian come force applies ship registered russian flag well changed russian registration february 24th ukraine	True
6390	2022-04-18	08:48:19	turkey powerful explosion warmed near police station west istanbul least 10 injured according medium report cnn turk cause explosion number death yet specified breaking news explosion underground cable facility beyoglu resident evacuated building due heavy smoke street sabah newspaper also writes ukraine	True
6391	2022-04-18	08:52:02	secretary state european affair french foreign ministry clement bon said visit ukraine schedule president emmanuel macron near future also stated france consider event taking place ukraine genocide ukraine	True
6392	2022-04-18	08:54:48	lviv rocket hit near railway facility director uz alexander kamyshin injury among passenger railway worker ukraine	True
6394	2022-04-18	10:47:19	kharkiv resident urged leave shelter day today russian troop continue shell residential area city worth staying shelter time even absence air alert city civil protection department said ukraine	True
6395	2022-04-18	11:00:33	adviser mayor mariupol petro andryushchenko air uarazom doctor left city make humanitarian situation even worse 4 filtration camp around mariupol citizen kept deportation russian federation number civilian killed moment 22 thousand people grow ukraine	True
6396	2022-04-18	11:03:54	spotify removed appstore user russia updated google play ukraine	True
6397	2022-04-18	11:24:01	kharkiv reported place humanitarian aid distribution shelled preliminarily one person killed least 6 injured ukraine	True
6398	2022-04-18	11:33:20	ukrainian refugee longer able leave country without passport exception made come region fighting taking place said representative state border guard service ukraine andrei demchenko past month half ukrainian citizen without passport free enter european union ukraine	True
6399	2022-04-18	11:47:23	known situation lviv region 1230 today 830 four rocket hit lviv airbased cruise missile according preliminary information released caspian region three missile hit military infrastructure one tire fitting first object warehouse used result hit fire already completely extinguished site s unit dismantling blockage object completely destroyed unfortunately casualty hour 7 people known died first victim hit lviv 11 injured also currently known among one child three victim critical condition child minor injury data casualty still subject change window around house vehicle damaged around impact point grateful air defense force make extraordinary contribution keeping sky calm head source lviv 247 ukraine	True
6400	2022-04-18	12:53:50	spanish prime minister pedro sanchez announced intention soon resume work spanish embassy kyiv el mundo sign commitment government spanish society ukrainian people said ukraine	True
6401	2022-04-18	13:27:35	spring stage namejs2022 largescale exercise participation unit nato country start latvia today military personnel usa czech republic poland great britain lithuania estonia arrive participate first stage mission also carried unit deployed within expanded nato battle group latvia representing ten country albania czech republic italy iceland montenegro canada poland slovakia slovenia spain total number foreign military personnel latvia 3 thousand people exercise last may 27 ukraine	True
6402	2022-04-18	13:29:42	turkey launch military antiterrorist operation northern iraq reported ministry national defense turkey purpose neutralizing pkkkck kurdistan worker partykurdistan community union ed terrorist element eliminating terrorist attack people security force northern iraq securing border accordance right selfdefense follows article 51 un charter terrorist target northern iraq region metina zap avashinbasyan operation penekilit clawcastle launched ukraine	True
6403	2022-04-18	13:42:12	49 million people left ukraine since start war according portal office un high commissioner refugee according 27 million people crossed border poland 743 thousand ukrainian moved romania 5224 thousand russia 461 thousand ukrainian refugee settled hungary 4238 thousand slovakia ukraine	True
6404	2022-04-18	14:04:54	austria exploring possibility start investigation war crime committed ukraine ministry justice department noted would find legal basis within framework national legislation case ukraine	True
6405	2022-04-18	14:06:25	head bundestag defense committee marieagyness strackzimmermann criticized chancellor olaf scholz asked take obligation supply heavy weapon ukraine spiegel chancellor still doesnt really say want really regret occasion would like federal chancellor clearly say money germany ready supply heavy weapon ukraine	True
6406	2022-04-18	14:52:10	russian occupier holding captive crew three foreign ship azburg flag dominica smarta blue star1 flag liberia 42 crew member wife captain vessel smarta taken hostage territory mariupol commercial sea port lyudmila denisova bps human right representative report ukraine	True
6407	2022-04-18	14:55:30	moldovan prime minister natalia gavrilitsa said country sufficiently equipped military equipment provide assistance ukraine official commented chisinau reluctance sell soviet mig29s kyiv term military assistance ukraine country much equipped military equipment resilience economic energy field provide assistance according moldovan medium gavrilitsa evaded answering question whether ukraine asked moldova sell six fighter tell condition plane recommending contact public property agency information ukraine	True
6408	2022-04-18	14:58:50	monobank cease serve user russia belarus ldnr syria crimea eretrea north korea ukraine	True
6409	2022-04-18	15:30:54	new company announced termination work territory occupier russian stateowned tanker operator sovcomflot plan close cyprus office provides financial accounting service group due sanction finnish paint manufacturer teknos group plan exit russian market due war ukraine april 20 paramount stop broadcasting russia talking entertainment family channel nickelodeon nick jr nicktoons paramount comedy well music channel mtv russia mtv live hd also google map opened detailed satellite image strategic object russia talking launch silo intercontinental ballistic missile command post training ground etc ukraine	True
6410	2022-04-18	15:43:26	ukrainian armed force liberated number settlement near izyum speaker ministry defense ukraine oleksandr motuzyanyk yes confirm number settlement liberated result intense hostility ukrainian military speaker said ukraine	True
6411	2022-04-18	16:18:55	russia concentrated carrier least 36 cruise missile black sea past day number flight russian operationaltactical aircraft increased one half time black sea five russian carrier seabased cruise missile caliber type potential total volley least 36 missile ukrainian defense ministry spokesman oleksandr motuzyanyk ukraine	True
6412	2022-04-18	16:25:17	russian invader hit mykolaiv ochakov prohibited cluster munition pivden operational command ukraine	True
6413	2022-04-18	16:25:49	russian medium source report april 19 un security council discus situation ukraine ukraine	True
6414	2022-04-18	16:43:29	russia probably wont agree exchange medvedchuk military civilian mariupol mikhail podolyak doubt russian simply revel blood mariupol azov resident want return human form seriously support medvedchuks initiative said adviser head presidential office according medvedchuk trying avoid punishment therefore sense selfpreservation tried offer possible way ukraine	True
6415	2022-04-18	17:01:04	yandex removed link site medusa mediazones nastoyashego vremeny search recognized foreign agent russia ukraine	True
6417	2022-04-18	19:29:29	morning russian invader started second phase attack secretary nsdc danylov troop standing two place occupant editor comment managed break frontline kremenna one little town battle continue giving territory	True
6418	2022-04-18	19:34:48	mariupol support idea exchanging medvedchuk defender inhabitant city advisor head city mariupol petro andriushchenko idea exchange editor realistic really happened could really good wed better exchange hero people receives punishment deserves ukraine stated andriushchenko added viktor medvedchuk last long even russia	True
6419	2022-04-18	20:09:37	zaporizhzhia oblast 155 fact kidnapping citizen russian occupant registered general number kidnapped 34 representative local authority 24 freed 14 entrepreneur 6 freed 12 head enterprise institution organisation 5 freed 3 attorney 2 freed 2 journalist 2 freed recently 1 child joined infamous list informed enemy kidnapped underaged son head zaporizhzhia regional state administration oleg buriak unknown moment	True
6420	2022-04-18	20:13:26	east south ukraine 76 btgr occupant minister defense united state	True
6421	2022-04-18	20:16:06	enemy plan ester set task occupy donetsk luhansk oblasts secretary nsdc oleksii danylov	True
6422	2022-04-18	20:19:46	putin belief battle east ukraine final phase active fight opinion retired brigade general senior researcher belfer center harvard kennedy school kevin ryan expressed	True
6423	2022-04-18	20:27:52	hit moskva cruiser 37 member crew claim source medusa close management black sea fleet yesterday novaya gazeta europe informed almost 40 sailor died 100 people wounded number missing unknown altogether almost 500 people ship	True
6424	2022-04-18	20:38:13	occupier managed surround mariupol due lack required amount weapon founder first commander azov regiment andriy biletsky really difficult situation food drinking water biggest problem weapon heavy weapon antitank weapon situation quite difficult planned mariupol would one main outpost front line planned surrounded biletsky said	True
6425	2022-04-18	20:43:17	u bill prepared allow pas arrested fund rf ukraine cnn	True
6426	2022-04-18	20:44:45	italy help ukraine weapon italian prime minister mario draghi according decision support ukraine made almost unanimously parliament	True
6427	2022-04-18	20:46:08	operational information general staff 1800 main effort enemy focused establishing full control territory donetsk lugansk region maintaining previously occupied territory sign beginning offensive operation eastern operational zone fixed slobozhansky donetsk operational area aggressor intensified offensive assault operation certain area significant change activity enemy troop noted volyn polessky seversk direction slobozhansky direction enemy grouping includes separate unit 6th combined arm army western military district coastal troop baltic northern fleet continues partially block city kharkov destroy residential area city artillery fire izyum direction aggressor operating separate unit 1st tank army 20th combined arm army western military district 35th 68th combined arm army eastern military district airborne troop expected continue attempt advance izyumslavyansk izyumbarvenkovo direction area immediate vicinity border ukraine territory belgorod region deployment helipads noted donetsk tauride direction group occupation force continues focus main effort capturing settlement liman kremennaya popasnaya rubizhnoye well establishing full control city mariupol enemy stepped offensive operation severodonetsk popasnyansky kurakhovsky zaporozhye direction build effort enemy continues concentrate additional tank artillery subunit fighting mariupol continues enemy carrying assault action area seaport yuzhnobuzhsky direction individual unit invader continue focus main effort holding occupied line shelling position group troop defense force enemy stop trying establish full control territory kherson region conduct military operation area village aleksandrovka success enemy ship grouping water black azov sea continue isolate sea coast state well conducting reconnaissance	True
6428	2022-04-18	20:47:21	state secretary security council belarus alexander volfovich suspected poland latvia lithuania preparing aggression belarus threatened destruction death explosion bring infrastructure line reason think common people polish lithuanian see happening today ukraine destruction tragedy ordinary people die territory ukraine hope want turn allow aggression belarus military operation take place belarus also destruction death explosion territory said belarusian schizophrenic	True
6429	2022-04-18	20:51:04	police recorded fact murder 269 civilian irpin invader national police	True
6430	2022-04-18	21:01:46	canada deploy military hospital ukrainian europe minister international development canada harjit sajjan	True
6431	2022-04-18	21:03:25	afu liquidated direct threat kyiv there still threat missile attack valerii zaluzhnyi commanderinchief armed force ukraine defense force gave fitting rebuff aggressor north northeast direction kyiv chernihiv sumy region freed completely	True
6432	2022-04-18	21:06:07	httpstmeu_now43290 google dont know shot secret military base rf become visible map informs daily storm	True
6433	2022-04-18	21:07:19	un said organization offered ukraine russian federation hold meeting discus humanitarian issue also stated ukraine agreed un proposal create humanitarian contact group coordinate russian federation	True
6434	2022-04-18	21:09:04	gloomy assessment russian economy contradict putin rosy statement new york time russia central bank chief elvira nabiullina warned monday effect western sanction beginning felt moscow mayor sobyanin warned 200000 job risk capital alone putin tried reassure audience saying policy sanction russia failed contrary optimism expert say sanction initially impact financial market starting affect real economy	True
6435	2022-04-18	21:28:05	right russian shelling kharkiv mykolaiv entire donbas region presumably donbas mykolaiv north zaporizhzhia region kharkiv hottest spot near future	True
6436	2022-04-18	21:30:05	pentagon said evidence shipment u weapon destroyed result russian strike lviv region	True
6437	2022-04-18	21:33:41	new york time south korea plan transfer another 30 million humanitarian aid ukraine april 7th one meeting brussels foreign minister republic korea chung euiyong said seoul would offer 30 million assistance kyiv would also consider additional support	True
6438	2022-04-18	21:40:17	pentagon spokesman said united state would train ukrainian military howitzer radar system also plan training type weapon	True
6439	2022-04-18	22:21:51	zelensky russian troop begun battle donbas preparing long significant part russian troop concentrated offensive matter many soldier driven defend fight give anything ukrainian	True
